"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.851217542E0,-1.701511688E0,4.420307922E-1,4.477938080E0,4.810661357E0
2.861257542E0,-4.880451050E0,4.976700897E0,5.005186661E1,5.053489592E1
2.871298542E0,-2.150727539E0,3.356021118E-1,-2.512674866E0,3.324423665E0
2.881339542E0,-2.686313782E0,-2.615810394E0,1.444226715E1,1.492105312E1
2.891380542E0,-2.401007080E-1,-1.178798676E0,1.107546844E1,1.114061111E1
2.901420542E0,-9.171427917E-1,-7.225474548E-1,6.621480560E0,6.723632243E0
2.911461542E0,-4.683760071E-1,1.255738678E0,1.118459152E1,1.126460577E1
2.921502542E0,8.270301819E-1,2.295775909E0,1.034423904E1,1.062816293E1
2.931543542E0,1.977537689E0,1.667083282E0,9.077722778E0,9.439008042E0
2.941583542E0,2.611768799E0,9.410929871E-1,9.857601013E0,1.024105903E1
2.951624542E0,1.566791840E0,2.092648315E-1,9.854158173E0,9.980133352E0
2.961665542E0,5.200186157E-1,-9.340576172E-2,1.000249969E1,1.001644369E1
2.971706542E0,-7.140151978E-2,2.010319519E-1,9.504784698E0,9.507178561E0
2.981747542E0,4.526586914E-1,1.380579071E0,9.796528015E0,9.903679095E0
2.991787542E0,3.267704773E-1,1.403182068E0,9.931696930E0,1.003565159E1
3.001828542E0,4.281097412E-2,5.011578369E-1,9.486672363E0,9.499997078E0
3.011869542E0,-1.183289337E0,-9.111552429E-1,9.746382294E0,9.860139215E0
3.021910542E0,-3.821553040E0,-2.593806152E0,1.066502197E1,1.162216811E1
3.031950542E0,-1.003962250E0,-7.912545776E-1,1.133472931E1,1.140658198E1
3.041991542E0,4.147874451E0,5.227130127E0,1.070034851E1,1.261051982E1
3.052032542E0,5.536836090E0,9.646390228E0,1.086485641E1,1.554845662E1
3.062073542E0,2.438878326E0,5.907315674E0,2.338212662E1,2.423980922E1
3.072113542E0,-1.607656860E-1,1.874551849E0,1.640408752E1,1.651162856E1
3.082154542E0,1.663490753E0,1.548978882E0,1.055814423E1,1.080004382E1
3.092195542E0,6.285579071E0,-1.062789917E-1,1.113279922E1,1.278510923E1
3.102236542E0,6.243965607E0,-2.335892487E0,9.339228973E0,1.147452387E1
3.112277542E0,5.420228577E0,-3.029699707E0,6.089187469E0,8.696905322E0
3.122317542E0,1.775308228E0,-2.658621368E0,4.341571655E0,5.391588942E0
3.132358542E0,-2.203417969E0,-2.944377136E0,4.214485931E0,5.593415694E0
3.142399542E0,-3.214714966E0,-3.051254883E0,3.689527588E0,5.766902331E0
3.152440542E0,-9.026229858E-1,-1.513203278E0,8.675958252E-1,1.963984453E0
3.162480542E0,5.206922150E0,4.625381470E-2,-2.780617676E0,5.903051105E0
3.172521542E0,1.088162155E1,-6.824308777E-1,-4.020040283E0,1.162050444E1
3.182562542E0,9.262887726E0,-3.312312012E0,-1.461111603E0,9.945217293E0
3.192603542E0,3.482358398E0,-4.885390778E0,2.785856781E0,6.614745730E0
3.202643542E0,-6.670129395E-1,-5.557942200E0,6.497089233E0,8.576001181E0
3.212684542E0,-4.933740234E0,-2.866089935E0,8.871601410E0,1.054806029E1
3.222725542E0,-9.862241364E0,2.393672333E0,7.985144806E0,1.291340426E1
3.232766542E0,-9.959239655E0,8.458759918E0,9.861193542E0,1.637010116E1
