"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.969815333E0,-7.876919861E0,4.583618317E0,1.494342499E0,9.235176385E0
2.979773333E0,-7.618856506E0,4.416116638E0,1.292711792E0,8.900571016E0
2.989732333E0,-7.460485840E0,4.255949707E0,8.740324402E-1,8.633417028E0
2.999691333E0,-7.257657623E0,4.164340210E0,3.594026184E-1,8.375230970E0
3.009650333E0,-7.028035126E0,4.071682892E0,-4.864883423E-2,8.122453201E0
3.019609333E0,-6.703360291E0,3.899690552E0,-4.281097412E-1,7.766975186E0
3.029568333E0,-6.305936737E0,3.781735840E0,-7.677534485E-1,7.392956746E0
3.039527333E0,-5.922434235E0,3.663631439E0,-9.291178894E-1,7.025715810E0
3.049486333E0,-5.527256012E0,3.584895172E0,-7.429051208E-1,6.629776801E0
3.059444333E0,-4.974605255E0,3.653452606E0,-4.375401306E-1,6.187556445E0
3.069403333E0,-4.430636444E0,3.754193115E0,-3.375480652E-1,5.817082081E0
3.079362333E0,-3.940106506E0,3.877835999E0,-1.760339355E-1,5.531097473E0
3.089321333E0,-3.416944427E0,3.959566040E0,5.104385376E-2,5.230322927E0
3.099280333E0,-2.956052856E0,3.999233551E0,3.996688843E-2,4.973300196E0
3.109239333E0,-2.505938873E0,3.924389191E0,-1.163081360E-1,4.657691246E0
3.119198333E0,-2.129621429E0,3.810775452E0,-2.999761963E-1,4.375760813E0
3.129157333E0,-1.744172974E0,3.690126343E0,-4.715194702E-1,4.108710552E0
3.139115333E0,-1.204694824E0,3.588936768E0,-5.786965942E-1,3.829705797E0
3.149074333E0,-5.876779175E-1,3.635939026E0,-5.391787720E-1,3.722382528E0
3.159033333E0,2.499801636E-2,3.836970978E0,-1.839674377E-1,3.841460035E0
3.168992333E0,4.854405212E-1,4.077071686E0,5.028044128E-1,4.136541830E0
3.178951333E0,8.331674194E-1,4.236041107E0,1.208736420E0,4.483219373E0
3.188910333E0,1.071771240E0,4.170477448E0,1.418450317E0,4.533605302E0
3.198869333E0,1.095422058E0,3.795806580E0,1.337019653E0,4.170817501E0
3.208827333E0,1.215023346E0,3.399430847E0,9.717791748E-1,3.738551401E0
3.218786333E0,1.495540009E0,3.273542633E0,5.882766724E-1,3.646750709E0
3.228745333E0,2.057172089E0,3.316353607E0,4.385879517E-1,3.927151339E0
3.238704333E0,2.816992035E0,3.375480652E0,4.547543335E-1,4.419967789E0
